taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	namePublishedInID	scientificName	acceptedNameUsage	parentNameUsage	namePublishedIn	namePublishedInYear	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	scientificNameAuthorship	nomenclaturalCode	taxonomicStatus	modified	bibliographicCitation	references	rights	rightsHolder	datasetName
193914	urn:lsid:marinespecies.org:taxname:193914	167208	167224		Spongilla periviridis	Radiospongilla cinerea	Spongilla	Annandale, N. 1919c (1921). Sponges, Hydrozoa and Polyzoa of Seistan. In: Report on the aquatic fauna of Seistan with subsidary studies. Rec. Indian Mus. 18 2: 83-97.	1919	Animalia	Porifera	Demospongiae	Spongillida	Spongillidae	Spongilla		periviridis		Species	Annandale, 1919	ICZN	unaccepted	2010-06-15	van Soest, R. (2015). Spongilla periviridis Annandale, 1919. In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=193914	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=193914			
193915	urn:lsid:marinespecies.org:taxname:193915	167215	167224		Spongilla philippinensis	Radiospongilla philippinensis	Spongilla	Annandale, N. 1909h. Freshwater Sponges in the collection of the United States National Museum. Part I. Specimens from the Philippines and Australia. Proceedings of the United States National Museum 36:627-632.	1909	Animalia	Porifera	Demospongiae	Spongillida	Spongillidae	Spongilla		philippinensis		Species	Annandale, 1909	ICZN	unaccepted	2010-06-16	van Soest, R. (2015). Spongilla philippinensis Annandale, 1909. In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=193915	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=193915			
193916	urn:lsid:marinespecies.org:taxname:193916	167207	167224		Spongilla proliferens	Radiospongilla cerebellata	Spongilla	Annandale, N. 1907b. Notes on freshwater sponges VI-VII. Records of the Indian Museum 1: 387-392.	1907	Animalia	Porifera	Demospongiae	Spongillida	Spongillidae	Spongilla		proliferens		Species	Annandale, 1907	ICZN	unaccepted	2010-06-15	van Soest, R. (2015). Spongilla proliferens Annandale, 1907. In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=193916	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=193916			
193917	urn:lsid:marinespecies.org:taxname:193917	167207	167224		Spongilla reticulata	Radiospongilla cerebellata	Spongilla	Annandale, N. 1907b. Notes on freshwater sponges VI-VII. Records of the Indian Museum 1: 387-392.	1907	Animalia	Porifera	Demospongiae	Spongillida	Spongillidae	Spongilla		reticulata		Species	Annandale, 1907	ICZN	unaccepted	2010-06-15	van Soest, R. (2015). Spongilla reticulata Annandale, 1907. In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=193917	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=193917			
193918	urn:lsid:marinespecies.org:taxname:193918	167217	167224		Spongilla rotoitiensis	Radiospongilla sceptroides	Spongilla	Schröder, K. 1935. Spongilliden Studien VII. Süsswasserschwämme von Neuseeland, Borneo und Madagascar. Zoologischer Anzeiger 109: 97-106.	1935	Animalia	Porifera	Demospongiae	Spongillida	Spongillidae	Spongilla		rotoitiensis		Species	Schröder, 1935	ICZN	unaccepted	2010-06-16	van Soest, R. (2015). Spongilla rotoitiensis Schröder, 1935. In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=193918	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=193918			
193919	urn:lsid:marinespecies.org:taxname:193919	167216	167224		Spongilla sansibarica	Radiospongilla sansibarica	Spongilla	Weltner, W. (1895). Spongillidenstudien III. Katalog und Verbreitung der bekannten Süsswasserschwämme. <em>Archiv für Naturgeschichte.</em> 61(1):114-144.	1895	Animalia	Porifera	Demospongiae	Spongillida	Spongillidae	Spongilla		sansibarica		Species	Weltner, 1895	ICZN	unaccepted	2010-06-16	van Soest, R. (2015). Spongilla sansibarica Weltner, 1895. In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=193919	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=193919			
193920	urn:lsid:marinespecies.org:taxname:193920	167217	167224		Spongilla sceptroides	Radiospongilla sceptroides	Spongilla	Haswell, W.A. 1883 (1882). On Australian freshwater sponges. Proceedings of the Linnean Society of New South Wales 7: 208-210.	1882	Animalia	Porifera	Demospongiae	Spongillida	Spongillidae	Spongilla		sceptroides		Species	Haswell, 1883	ICZN	unaccepted	2010-06-16	van Soest, R. (2015). Spongilla sceptroides Haswell, 1883. In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=193920	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=193920			
193921	urn:lsid:marinespecies.org:taxname:193921	167207	167224		Spongilla sectospina	Radiospongilla cerebellata	Spongilla	Rezvoi, P. (1926a). Notes on freshwater sponges from Turkestan. <em>Comptes Rendus Acad. Sci. U.S.S.R.</em> 1926: 107-110.	1926a	Animalia	Porifera	Demospongiae	Spongillida	Spongillidae	Spongilla		sectospina		Species	Rezvoi, 1926	ICZN	unaccepted	2015-04-09	van Soest, R. (2015). Spongilla sectospina Rezvoi, 1926. In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=193921	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=193921			
193922	urn:lsid:marinespecies.org:taxname:193922	167218	167224		Spongilla sendai	Radiospongilla sendai	Spongilla	Sasaki, N. 1936. The freshwater sponges obtained in North-East Honshu, Japan. Saito Ho-On Kai Museum Research Bulletin 9: 1-29.	1936	Animalia	Porifera	Demospongiae	Spongillida	Spongillidae	Spongilla		sendai		Species	Sasaki, 1936	ICZN	unaccepted	2010-06-16	van Soest, R. (2015). Spongilla sendai. In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://marinespecies.org/aphia.php?p=taxdetails&id=193922	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=193922			
193923	urn:lsid:marinespecies.org:taxname:193923	167219	167224		Spongilla sinoica	Radiospongilla sinoica	Spongilla	Racek, A.A. 1969. The freshwater sponges of Australia (Porifera:Spongillidae). Australian Journal of Marine and Freshwater Research 20:267-310.	1969	Animalia	Porifera	Demospongiae	Spongillida	Spongillidae	Spongilla		sinoica		Species	Racek, 1969	ICZN	unaccepted	2010-06-16	van Soest, R. (2015). Spongilla sinoica Racek, 1969. In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=193923	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=193923			
193924	urn:lsid:marinespecies.org:taxname:193924	167110	167224		Spongilla argyrosperma	Anheteromeyenia argyrosperma	Spongilla	Potts, E. 1880b. On freshwater sponges. Proceedings of the Academy of Natural Sciences of Philadelphia 1880: 356-357.	1880	Animalia	Porifera	Demospongiae	Spongillida	Spongillidae	Spongilla		argyrosperma		Species	Potts, 1880	ICZN	unaccepted	2010-03-22	van Soest, R. (2015). Spongilla argyrosperma Potts, 1880. In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=193924	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=193924			
193925	urn:lsid:marinespecies.org:taxname:193925	167118	167224		Spongilla boehmi	Corvospongilla boehmi	Spongilla	Hilgendorf, F. 1883a. Süsswasserschwämme aus Centralafrika, gesammeltvon Dr R. Böhm im Ugalla-Fluss beim Tanganyika-See. Sitzungs-Berichte der Gesellschaft für Naturforschenden Freunde Berlin: 87-90.	1883	Animalia	Porifera	Demospongiae	Spongillida	Spongillidae	Spongilla		boehmi		Species	Hilgendorf, 1883	ICZN	unaccepted	2010-06-15	van Soest, R. (2015). Spongilla boehmi Hilgendorf, 1883. In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=193925	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=193925			
193926	urn:lsid:marinespecies.org:taxname:193926	167119	167224		Spongilla burmanica	Corvospongilla burmanica	Spongilla	Kirkpatrick, R. 1908b. Description of a new variety of <i>Spongillaloricata</i>,Weltner. Records of the Indian Museum 2(1): 97-99, pl. IX.	1908	Animalia	Porifera	Demospongiae	Spongillida	Spongillidae	Spongilla		burmanica		Species	Kirkpatrick, 1908	ICZN	unaccepted	2010-04-11	van Soest, R. (2015). Spongilla burmanica Kirkpatrick, 1908. In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=193926	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=193926			
193927	urn:lsid:marinespecies.org:taxname:193927	167121	167224		Spongilla lapidosa	Corvospongilla lapidosa	Spongilla	Annandale, N. 1908a. Notes on Freshwater Sponges. VIII. Preliminary Notice of a Collection from the Western India, with descriptions of two New Species. Records of the Indian Museum 2(1): 25-28.	1908	Animalia	Porifera	Demospongiae	Spongillida	Spongillidae	Spongilla		lapidosa		Species	Annandale, 1908	ICZN	unaccepted	2010-04-11	van Soest, R. (2015). Spongilla lapidosa Annandale, 1908. In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=193927	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=193927			
193928	urn:lsid:marinespecies.org:taxname:193928	167122	167224		Spongilla loricata	Corvospongilla loricata	Spongilla	Weltner, W. (1895). Spongillidenstudien III. Katalog und Verbreitung der bekannten Süsswasserschwämme. <em>Archiv für Naturgeschichte.</em> 61(1):114-144.	1895	Animalia	Porifera	Demospongiae	Spongillida	Spongillidae	Spongilla		loricata		Species	Weltner, 1895	ICZN	unaccepted	2010-04-11	van Soest, R. (2015). Spongilla loricata Weltner, 1895. In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=193928	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=193928			
193929	urn:lsid:marinespecies.org:taxname:193929	167125	167224		Spongilla novaeterrae	Corvospongilla novaeterrae	Spongilla	Potts, E. 1886. Freshwater Sponges from Newfoundland: A new Species. Proceedings of the Academy of Natural Sciences of Philadelphia 1886: 227-230.	1886	Animalia	Porifera	Demospongiae	Spongillida	Spongillidae	Spongilla		novaeterrae		Species	Potts, 1886	ICZN	unaccepted	2010-04-11	van Soest, R. (2015). Spongilla novaeterrae Potts, 1886. In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=193929	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=193929			
193930	urn:lsid:marinespecies.org:taxname:193930	167128	167224		Spongilla ultima	Corvospongilla ultima	Spongilla	Annandale, N. 1910a. Notes on Freshwater Sponges. XII. Description of a new species from Cape Comorin. Records of the Indian Museum 5: 31.	1910	Animalia	Porifera	Demospongiae	Spongillida	Spongillidae	Spongilla		ultima		Species	Annandale, 1910	ICZN	unaccepted	2010-04-11	van Soest, R. (2015). Spongilla ultima Annandale, 1910. In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=193930	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=193930			
193931	urn:lsid:marinespecies.org:taxname:193931	167131	167224		Spongilla zambesiana	Corvospongilla zambesiana	Spongilla	Kirkpatrick, R. 1906. Zoological Results of the Third TanganyikaExpedition conducted by Dr. W.A. Cunnington, 1904-1905. Report on the Porifera, with notes on species from the Nile and Zambesi. Proceedingsof the Zoological Society of London 1: 218-227, pls XV-XVII.	1906	Animalia	Porifera	Demospongiae	Spongillida	Spongillidae	Spongilla		zambesiana		Species	Kirkpatrick, 1906	ICZN	unaccepted	2010-04-11	van Soest, R. (2015). Spongilla zambesiana Kirkpatrick, 1906. In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=193931	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=193931			
193932	urn:lsid:marinespecies.org:taxname:193932	167171	167224		Spongilla baileyi	Heteromeyenia baileyi	Spongilla	Bowerbank, J.S. 1863. A Monograph of the Spongillidae. Proceedingsof the Zoological Society of London 1863: 440-472, pl. XXXVIII.	1863	Animalia	Porifera	Demospongiae	Spongillida	Spongillidae	Spongilla		baileyi		Species	Bowerbank, 1863	ICZN	unaccepted	2010-06-15	van Soest, R. (2015). Spongilla baileyi Bowerbank, 1863. In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=193932	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=193932			
193933	urn:lsid:marinespecies.org:taxname:193933	167171	167224		Spongilla repens	Heteromeyenia baileyi	Spongilla	Potts, E. 1880b. On freshwater sponges. Proceedings of the Academy of Natural Sciences of Philadelphia 1880: 356-357.	1880	Animalia	Porifera	Demospongiae	Spongillida	Spongillidae	Spongilla		repens		Species	Potts, 1881	ICZN	unaccepted	2010-06-15	van Soest, R. (2015). Spongilla repens Potts, 1881. In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=193933	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=193933			
193934	urn:lsid:marinespecies.org:taxname:193934	167174	167224		Spongilla tentasperma	Heteromeyenia tentasperma	Spongilla	Potts, E. 1880a. Fresh-water sponges of Fairmont Park. Proceedings of the Academy of Natural Sciences of Philadelphia 1880: 330-331.	1880	Animalia	Porifera	Demospongiae	Spongillida	Spongillidae	Spongilla		tentasperma		Species	Potts, 1880	ICZN	unaccepted	2010-06-16	van Soest, R. (2015). Spongilla tentasperma Potts, 1880. In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php/aphia.php?p=taxdetails&id=193934	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=193934			
193935	urn:lsid:marinespecies.org:taxname:193935	167177	167224		Spongilla capewelli	Heterorotula capewelli	Spongilla	Bowerbank, J.S. 1863. A Monograph of the Spongillidae. Proceedingsof the Zoological Society of London 1863: 440-472, pl. XXXVIII.	1863	Animalia	Porifera	Demospongiae	Spongillida	Spongillidae	Spongilla		capewelli		Species	Bowerbank, 1863	ICZN	unaccepted	2010-06-15	van Soest, R. (2015). Spongilla capewelli. In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://marinespecies.org/aphia.php?p=taxdetails&id=193935	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=193935			
193936	urn:lsid:marinespecies.org:taxname:193936	167181	167224		Spongilla sphaerica	Heterorotula multidentata	Spongilla	Lendenfeld, R. Von 1887d. Die Süsswasser-Coelenteraten Australiens. Zoologische Jahrbücher. Abteilung für Systematik, Geographie und Biologie der Thiere 2(1): 87-108, pl. VI.	1887	Animalia	Porifera	Demospongiae	Spongillida	Spongillidae	Spongilla		sphaerica		Species	Lendenfeld, 1887	ICZN	unaccepted	2010-06-06	van Soest, R. (2015). Spongilla sphaerica Lendenfeld, 1887. In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=193936	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=193936			
193937	urn:lsid:marinespecies.org:taxname:193937	167151	167224		Spongilla asperrima	Ephydatia muelleri	Spongilla	Dawson, G.M. 1878. On some Canadian species of Spongilla. Canadian Naturalist 8: 1-5.	1878	Animalia	Porifera	Demospongiae	Spongillida	Spongillidae	Spongilla		asperrima		Species	Dawson, 1878	ICZN	unaccepted	2010-06-15	van Soest, R. (2015). Spongilla asperrima Dawson, 1878. In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=193937	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=193937			
193938	urn:lsid:marinespecies.org:taxname:193938	167151	167224		Spongilla astrosperma	Ephydatia muelleri	Spongilla	Potts, E. 1880b. On freshwater sponges. Proceedings of the Academy of Natural Sciences of Philadelphia 1880: 356-357.	1880	Animalia	Porifera	Demospongiae	Spongillida	Spongillidae	Spongilla		astrosperma		Species	Potts, 1880	ICZN	unaccepted	2010-06-15	van Soest, R. (2015). Spongilla astrosperma Potts, 1880. In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=193938	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=193938			
193939	urn:lsid:marinespecies.org:taxname:193939	167147	167224		Spongilla japonica	Ephydatia japonica	Spongilla	Hilgendorf, F. 1882. <i>Spongilla fluviatilis</i> Lieberkühn var. <i>japonica</i> vor.Sitzungsberichte der Gesellschaft naturforschender Freunde zu Berlin1882(2): 26.	1882	Animalia	Porifera	Demospongiae	Spongillida	Spongillidae	Spongilla		japonica		Species	Hilgendorf, 1882	ICZN	unaccepted	2010-06-16	van Soest, R. (2015). Spongilla japonica Hilgendorf, 1882. In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=193939	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=193939			
